ID,Organisation,Sector,Subsector,Services Provided,Province,Municipality,Barangay,Status,Beneficiaries,Beneficiary Type,,,,,,,,,
1615,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
1642,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
1655,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
1676,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
1695,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
1705,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
1712,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
1713,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
1714,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
1728,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
1772,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
1797,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
1815,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
1823,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
1827,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
1852,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
1853,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
1870,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
1882,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
1893,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
1899,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
1915,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
1928,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
1947,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
1957,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
1965,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
1966,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
1973,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
1985,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2014,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2015,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2044,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2051,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2072,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2073,Philippine Red Cross,WASH,Water,Water,1536,153617,"Menor Street, Marawi",Finished,,liters,,,,,,,,,
2090,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2100,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2117,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2120,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2157,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2166,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2182,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2200,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2203,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2235,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2242,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2247,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2274,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2277,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2307,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2319,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2320,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2334,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2335,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2348,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2379,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2402,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2405,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2406,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2432,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2435,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2442,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2462,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2503,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2504,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2509,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2521,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2523,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2545,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2551,Philippine Red Cross,Relief,Food Items,Food Items (3 days Ration),1536,153617,Buadi Sacayo,Finished,127,packs,,,,,,,,,
2552,Philippine Red Cross,Relief,Food Items,Food Items (3 days Ration),1536,153617,Bito Buadi Itowa,Finished,424,packs,,,,,,,,,
2553,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2554,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2570,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2595,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2611,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2628,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2645,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2653,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2659,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2660,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2677,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1536,153617,Bito Buadi Itowa,Finished,139,individuals,,,,,,,,,
2678,Philippine Red Cross,Welfare,RFL,I am Alive Call,1536,153617,Bito Buadi Itowa,Finished,46,individuals,,,,,,,,,
2696,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2697,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2699,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2729,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2730,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2740,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2745,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2746,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2758,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2762,Philippine Red Cross,Welfare,RFL,I am Alive Call,1536,153617,Bito Buadi Itowa,Finished,30,individuals,,,,,,,,,
2765,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2766,Philippine Red Cross,WASH,Water,Water,1536,153617,Basak Malutlut,Finished,,liters,,,,,,,,,
2768,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1536,153617,Bito Buadi Itowa,Finished,97,individuals,,,,,,,,,
2782,Philippine Red Cross,WASH,Water,Water,1536,153617,Basak Malutlut,Finished,,liters,,,,,,,,,
2784,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2788,Philippine Red Cross,WASH,Water,Water,1536,153617,Basak Malutlut,Finished,,liters,,,,,,,,,
2789,Philippine Red Cross,WASH,Water,Water,1536,153617,Loks a Dato,Finished,,liters,,,,,,,,,
2797,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2798,Philippine Red Cross,WASH,Water,Water,1536,153617,Bario Green,Finished,,liters,,,,,,,,,
2799,Philippine Red Cross,WASH,Water,Water,1536,153617,Bario Saber,Finished,,liters,,,,,,,,,
2800,Philippine Red Cross,WASH,Water,Water,1536,153617,Basak Malutlut,Finished,,liters,,,,,,,,,
2801,Philippine Red Cross,WASH,Water,Water,1536,153617,Basak Malutlut,Finished,,liters,,,,,,,,,
2802,Philippine Red Cross,WASH,Water,Water,1536,153617,Poblacion,Finished,,liters,,,,,,,,,
2803,Philippine Red Cross,WASH,Water,Water,1536,153617,Matampay,Finished,,liters,,,,,,,,,
2808,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2809,Philippine Red Cross,WASH,Water,Water,1536,153617,Bario Green,Finished,,liters,,,,,,,,,
2810,Philippine Red Cross,WASH,Water,Water,1536,153617,Basak Malutlut,Finished,,liters,,,,,,,,,
2811,Philippine Red Cross,WASH,Water,Water,1536,153617,Basak Malutlut,Finished,,liters,,,,,,,,,
2812,Philippine Red Cross,WASH,Water,Water,1536,153617,Poblacion,Finished,,liters,,,,,,,,,
2813,Philippine Red Cross,WASH,Water,Water,1536,153617,Matampay,Finished,,liters,,,,,,,,,
2822,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2823,Philippine Red Cross,WASH,Water,Water,1536,153617,Bario Green,Finished,,liters,,,,,,,,,
2826,Philippine Red Cross,WASH,Water,Water,1536,153617,Basak Malutlut,Finished,,liters,,,,,,,,,
2827,Philippine Red Cross,WASH,Water,Water,1536,153617,Loks a Dato,Finished,,liters,,,,,,,,,
2828,Philippine Red Cross,WASH,Water,Water,1536,153617,Poblacion,Finished,,liters,,,,,,,,,
2829,Philippine Red Cross,WASH,Water,Water,1536,153617,Basak Malutlut,Finished,,liters,,,,,,,,,
2844,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2846,Philippine Red Cross,WASH,Water,Water,1536,153617,Poblacion,Finished,,liters,,,,,,,,,
2848,Philippine Red Cross,WASH,Water,Water,1536,153617,Bario Green,Finished,,liters,,,,,,,,,
2849,Philippine Red Cross,WASH,Water,Water,1536,153617,Loks a Dato,Finished,,liters,,,,,,,,,
2850,Philippine Red Cross,WASH,Water,Water,1536,153617,Basak Malutlut,Finished,,liters,,,,,,,,,
2851,Philippine Red Cross,WASH,Water,Water,1536,153617,Basak Malutlut,Finished,,liters,,,,,,,,,
2852,Philippine Red Cross,WASH,Water,Water,1536,153617,Sabir,Finished,,liters,,,,,,,,,
2853,Philippine Red Cross,WASH,Water,Water,1536,153617,Poblacion,Finished,,liters,,,,,,,,,
2861,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1536,153617,Bito Buadi Itowa,Finished,20,individuals,,,,,,,,,
2862,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2870,Philippine Red Cross,WASH,Water,Water,1536,153617,Bario Saber,Finished,,liters,,,,,,,,,
2871,Philippine Red Cross,WASH,Water,Water,1536,153617,Bario Green,Finished,,liters,,,,,,,,,
2873,Philippine Red Cross,WASH,Water,Water,1536,153617,Matampay,Finished,,liters,,,,,,,,,
2874,Philippine Red Cross,WASH,Water,Water,1536,153617,Poblacion,Finished,,liters,,,,,,,,,
2875,Philippine Red Cross,WASH,Water,Water,1536,153617,Basak Malutlut,Finished,,liters,,,,,,,,,
2876,Philippine Red Cross,WASH,Water,Water,1536,153617,Basak Malutlut,Finished,,liters,,,,,,,,,
2877,Philippine Red Cross,WASH,Water,Water,1536,153617,Sabir,Finished,,liters,,,,,,,,,
2878,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2895,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2896,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2897,Philippine Red Cross,WASH,Water,Water,1536,153617,Bario Saber,Finished,,liters,,,,,,,,,
2898,Philippine Red Cross,WASH,Water,Water,1536,153617,Bario Green,Finished,,liters,,,,,,,,,
2907,Philippine Red Cross,WASH,Water,water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2908,Philippine Red Cross,WASH,Water,water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2958,Philippine Red Cross,WASH,Water,water,1536,153617,Poblacion,Finished,,liters,,,,,,,,,
2960,Philippine Red Cross,WASH,Water,water,1536,153617,Bario Saber,Finished,,liters,,,,,,,,,
2961,Philippine Red Cross,WASH,Water,water,1536,153617,Bario Green,Finished,,liters,,,,,,,,,
2963,Philippine Red Cross,WASH,Water,water,1536,153617,Matampay,Finished,,liters,,,,,,,,,
2965,Philippine Red Cross,WASH,Water,water,1536,153617,Loks a Dato,Finished,,liters,,,,,,,,,
2966,Philippine Red Cross,WASH,Water,water,1536,153617,Basak Malutlut,Finished,,liters,,,,,,,,,
2967,Philippine Red Cross,WASH,Water,water,1536,153617,Basak Malutlut,Finished,,liters,,,,,,,,,
2968,Philippine Red Cross,WASH,Water,water,1536,153617,Poblacion,Finished,,liters,,,,,,,,,
2969,Philippine Red Cross,WASH,Water,Water,1536,153617,Panggao,Finished,,liters,,,,,,,,,
2994,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
2995,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
2996,Philippine Red Cross,WASH,Water,Water,1536,153617,Poblacion,Finished,,liters,,,,,,,,,
2997,Philippine Red Cross,WASH,Water,Water,1536,153617,Bario Saber,Finished,,liters,,,,,,,,,
2998,Philippine Red Cross,WASH,Water,Water,1536,153617,Bario Green,Finished,,liters,,,,,,,,,
2999,Philippine Red Cross,WASH,Water,Water,1536,153617,Matampay,Finished,,liters,,,,,,,,,
3000,Philippine Red Cross,WASH,Water,Water,1536,153617,Loks a Dato,Finished,,liters,,,,,,,,,
3001,Philippine Red Cross,WASH,Water,Water,1536,153617,Panggao,Finished,,liters,,,,,,,,,
3002,Philippine Red Cross,WASH,Water,Water,1536,153617,Tampilong,Finished,,liters,,,,,,,,,
3010,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
3011,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
3021,Philippine Red Cross,WASH,Water,Water,1536,153617,Bario Saber,Finished,,liters,,,,,,,,,
3022,Philippine Red Cross,WASH,Water,Water,1536,153617,Bario Green,Finished,,liters,,,,,,,,,
3023,Philippine Red Cross,WASH,Water,Water,1536,153617,Panggao,Finished,,liters,,,,,,,,,
3024,Philippine Red Cross,WASH,Water,Water,1536,153617,Tampilong,Finished,,liters,,,,,,,,,
3025,Philippine Red Cross,WASH,Water,Water,1536,153617,Matampay,Finished,,liters,,,,,,,,,
3026,Philippine Red Cross,WASH,Water,Water,1536,153617,Loks a Dato,Finished,,liters,,,,,,,,,
3027,Philippine Red Cross,WASH,Water,Water,1536,153617,Basak Malutlut,Finished,,liters,,,,,,,,,
3028,Philippine Red Cross,WASH,Water,Water,1536,153617,Basak Malutlut,Finished,,liters,,,,,,,,,
3029,Philippine Red Cross,WASH,Water,Water,1536,153617,Poblacion,Finished,,liters,,,,,,,,,
3037,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
3044,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
3045,Philippine Red Cross,WASH,Water,Water,1536,153617,Poblacion,Finished,,liters,,,,,,,,,
3046,Philippine Red Cross,WASH,Water,Water,1536,153617,Bario Saber,Finished,,liters,,,,,,,,,
3047,Philippine Red Cross,WASH,Water,Water,1536,153617,Matampay,Finished,,liters,,,,,,,,,
3048,Philippine Red Cross,WASH,Water,Water,1536,153617,Loks a Dato,Finished,,liters,,,,,,,,,
3049,Philippine Red Cross,WASH,Water,Water,1536,153617,Basak Malutlut,Finished,,liters,,,,,,,,,
3050,Philippine Red Cross,WASH,Water,Water,1536,153617,Basak Malutlut,Finished,,liters,,,,,,,,,
3051,Philippine Red Cross,WASH,Water,Water,1536,153617,Panggao,Finished,,liters,,,,,,,,,
3052,Philippine Red Cross,WASH,Water,Water,1536,153617,Tampilong,Finished,,liters,,,,,,,,,
3059,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
3060,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
3061,Philippine Red Cross,WASH,Water,Water,1536,153617,Poblacion,Finished,,liters,,,,,,,,,
3062,Philippine Red Cross,Relief,Food Items,Food Items (3 days Ration),1536,153617,Buadi Sacayo,Finished,212,packs,,,,,,,,,
3066,Philippine Red Cross,WASH,Water,Water,1536,153617,Bario Saber,Finished,,liters,,,,,,,,,
3067,Philippine Red Cross,WASH,Water,Water,1536,153617,Bario Green,Finished,,liters,,,,,,,,,
3068,Philippine Red Cross,WASH,Water,Water,1536,153617,Matampay,Finished,,liters,,,,,,,,,
3069,Philippine Red Cross,WASH,Water,Water,1536,153617,Loks a Dato,Finished,,liters,,,,,,,,,
3070,Philippine Red Cross,WASH,Water,Water,1536,153617,Basak Malutlut,Finished,,liters,,,,,,,,,
3071,Philippine Red Cross,WASH,Water,Water,1536,153617,Basak Malutlut,Finished,,liters,,,,,,,,,
3072,Philippine Red Cross,WASH,Water,Water,1536,153617,Poblacion,Finished,,liters,,,,,,,,,
3073,Philippine Red Cross,WASH,Water,Water,1536,153617,Panggao,Finished,,liters,,,,,,,,,
3074,Philippine Red Cross,WASH,Water,Water,1536,153617,Tampilong,Finished,,liters,,,,,,,,,
3081,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
3082,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
3083,Philippine Red Cross,WASH,Water,Water,1536,153617,Poblacion,Finished,,liters,,,,,,,,,
3084,Philippine Red Cross,WASH,Water,Water,1536,153617,Matampay,Finished,,liters,,,,,,,,,
3085,Philippine Red Cross,WASH,Water,Water,1536,153617,Tampilong,Finished,,liters,,,,,,,,,
3091,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
3092,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
3093,Philippine Red Cross,WASH,Water,Water,1536,153617,Poblacion,Finished,,liters,,,,,,,,,
3096,Philippine Red Cross,WASH,Water,Water,1536,153617,Bario Saber,Finished,,liters,,,,,,,,,
3101,Philippine Red Cross,WASH,Water,Water,1536,153617,Bario Green,Finished,,liters,,,,,,,,,
3105,Philippine Red Cross,WASH,Water,Water,1536,153617,Matampay,Finished,,liters,,,,,,,,,
3106,Philippine Red Cross,WASH,Water,Water,1536,153617,Loks a Dato,Finished,,liters,,,,,,,,,
3107,Philippine Red Cross,WASH,Water,Water,1536,153617,Basak Malutlut,Finished,,liters,,,,,,,,,
3108,Philippine Red Cross,WASH,Water,Water,1536,153617,Basak Malutlut,Finished,,liters,,,,,,,,,
3109,Philippine Red Cross,WASH,Water,Water,1536,153617,Poblacion,Finished,,liters,,,,,,,,,
3110,Philippine Red Cross,WASH,Water,Water,1536,153617,Panggao,Finished,,liters,,,,,,,,,
3111,Philippine Red Cross,WASH,Water,Water,1536,153617,Tampilong,Finished,,liters,,,,,,,,,
3121,Philippine Red Cross,WASH,Water,Water,1536,153617,Buadi Sacayo,Finished,,liters,,,,,,,,,
3122,Philippine Red Cross,WASH,Water,Water,1536,153617,Bito Buadi Itowa,Finished,,liters,,,,,,,,,
